killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y
M416,dsfsd7j,20.0,435169.5,633015.0,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,4.15,Player 298,24.0,435001.3,634733.8
Drown,YowyyCpone,2.0,350164.7,563769.1,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,15.4,Player 299,11.0,378094.8,555252.7
Down and Out,wry5173,7.0,411652.6,412654.3,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,14.216666666666667,Player 300,12.0,405217.4,404613.0
M416,CSNQJ66666,27.0,392030.9,348820.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.033333333333333,Player 301,21.0,393445.1,348191.9
Vector,Fat_didi,11.0,446066.8,637303.4,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.783333333333333,Player 302,20.0,446226.6,637818.9
Kar98k,Illmy0111,1.0,212004.0,486172.5,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,23.183333333333334,Player 303,10.0,215569.8,496083.8
SCAR-L,Illmy0111,1.0,208175.7,484363.9,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,22.65,Player 304,10.0,211738.1,487643.0
Kar98k,YowyyCpone,2.0,171708.4,537506.4,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,25.766666666666666,Player 305,5.0,151591.2,533191.1
SCAR-L,Illmy0111,1.0,205854.2,483794.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,22.25,Player 306,10.0,211883.5,486663.9
P92,BodyShotNinja,27.0,399910.2,352053.1,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,2.966666666666667,Player 307,21.0,399402.6,352241.3
SCAR-L,eugggggggg,7.0,200747.6,564251.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,24.55,Player 308,8.0,184619.3,575422.9
P92,ZWNIMAMMP,21.0,395266.3,356006.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,2.433333333333333,Player 309,27.0,0.0,0.0
Down and Out,Illmy0111,1.0,371390.8,120866.2,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,8.783333333333333,Player 310,14.0,383424.3,125382.3
Down and Out,Douyu2206576,11.0,441377.1,637118.3,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.766666666666667,Player 312,20.0,445349.9,628148.3
S1897,mAkOeD101278__,5.0,200355.7,289064.9,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,1.6333333333333333,Player 313,27.0,200188.0,289180.0
Down and Out,DDA337,7.0,194593.7,560395.7,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,24.55,Player 314,8.0,192399.1,574199.6
Down and Out,chinenoone,1.0,207266.5,488794.5,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,22.766666666666666,Player 315,10.0,218105.4,491482.2
S1897,gongchenglaoerge,20.0,428840.8,635220.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,2.566666666666667,Player 316,26.0,428925.6,635483.8
SCAR-L,Fuc-n-Fick,10.0,364119.6,390225.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,13.266666666666667,Player 317,27.0,362046.2,387805.6
Mini 14,A-2119-A,6.0,217553.8,556392.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,24.35,Player 318,7.0,194821.5,562623.0
Mini 14,A-2119-A,6.0,217809.8,556798.0,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,24.2,Player 319,7.0,194507.5,560544.4
Punch,Mamba7c,7.0,359634.5,679228.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,3.8833333333333333,Player 320,28.0,0.0,0.0
Down and Out,YowyyCpone,2.0,387132.0,569560.4,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,16.516666666666666,Player 321,11.0,384290.9,562952.8
SCAR-L,chinenoone,1.0,181059.2,512024.1,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,30.85,Player 322,3.0,185055.3,510854.7
Down and Out,Mamba7c,7.0,358746.3,679743.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,4.283333333333333,Player 323,28.0,358757.6,679823.4
S1897,gongchenglaoerge,20.0,428861.4,635250.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,2.55,Player 324,26.0,429062.0,635771.8
M16A4,1985Lee,19.0,0.0,0.0,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.416666666666667,Player 325,17.0,167874.5,283770.0
Down and Out,YowyyCpone,2.0,171406.7,537952.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,25.116666666666667,Player 326,5.0,162455.0,549724.9
M416,YowyyCpone,2.0,164970.0,540006.1,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,26.45,Player 327,6.0,185856.2,542890.7
S12K,Fuc-n-Fick,10.0,364785.9,417538.5,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,7.85,Player 328,18.0,365002.5,417429.4
SCAR-L,DRAKON4IK,5.0,180335.2,279615.9,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,7.3,Player 329,19.0,169564.7,277851.7
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,29.45,Player 330,2.0,162292.2,513805.1
AKM,NineHours,10.0,364339.2,417049.9,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,7.683333333333334,Player 331,18.0,364939.6,417482.8
M416,SZL_1,19.0,166625.4,282603.1,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.333333333333333,Player 332,17.0,166644.9,282270.1
Bluezone,Axin_1123,4.0,158506.8,528566.3,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,27.216666666666665,Player 333,5.0,153188.2,538142.8
M416,dsfsd7j,20.0,431429.5,628674.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,2.933333333333333,Player 334,24.0,435004.3,634573.6
Down and Out,YowyyCpone,2.0,386219.9,568581.3,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,16.516666666666666,Player 335,11.0,382559.8,558620.8
M416,Kingrens2,8.0,197959.6,568978.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,23.55,Player 336,9.0,191177.3,575396.9
Down and Out,Illmy0111,1.0,371398.6,120845.3,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,8.883333333333333,Player 337,14.0,378131.9,122423.5
Mini 14,NineHours,10.0,355267.8,409912.5,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,4.233333333333333,Player 338,9.0,355893.3,410187.2
Down and Out,wry5173,7.0,442303.9,331003.2,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.016666666666667,Player 339,22.0,446267.3,333217.5
M416,dsfsd7j,20.0,431364.1,628679.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,3.6333333333333333,Player 340,26.0,434996.8,636837.3
Down and Out,CSNQJ66666,27.0,394485.3,348299.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.033333333333333,Player 341,21.0,394704.6,348107.2
Down and Out,CSNQJ66666,27.0,391993.8,348772.1,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.033333333333333,Player 342,21.0,393876.7,347575.1
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,29.483333333333334,Player 343,3.0,186551.2,508124.9
M16A4,TANkISTSEREGA111,5.0,202380.2,289282.7,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,2.1666666666666665,Player 344,27.0,203087.9,286482.2
Down and Out,lolwanjia-1,17.0,166663.0,282189.1,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.3,Player 345,19.0,169893.0,281657.7
Tommy Gun,Phestra,10.0,356163.8,405460.2,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,3.5833333333333335,Player 346,9.0,356307.3,405241.3
M416,axushushu,21.0,394799.0,349022.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,5.0,Player 347,27.0,395311.4,348828.3
Vector,Douyu2206576,11.0,444580.1,637022.9,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,6.7,Player 348,20.0,444862.5,637073.4
Down and Out,DRAKON4IK,5.0,180304.9,279694.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,7.3,Player 349,19.0,164629.0,282689.0
Down and Out,Mamba7c,7.0,359623.1,679456.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,3.9,Player 350,28.0,359635.3,679536.3
SCAR-L,TANkISTSEREGA111,5.0,152561.5,537606.2,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,26.25,Player 351,4.0,151671.0,535835.0
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,27.5,Player 353,2.0,165597.2,539061.9
SCAR-L,Illmy0111,1.0,180217.4,512659.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,30.85,Player 354,3.0,185013.4,511932.9
Down and Out,Mamba7c,7.0,359267.8,678516.9,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,3.9,Player 355,28.0,359189.2,678531.4
Micro UZI,S0urdeizel,12.0,493174.5,231377.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,3.5166666666666666,Player 356,15.0,493075.9,231039.2
Down and Out,Mamba7c,7.0,358038.8,678281.8,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,4.283333333333333,Player 357,28.0,357963.4,678255.9
Punch,Mamba7c,7.0,358315.4,680380.4,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,4.266666666666667,Player 358,28.0,0.0,0.0
Falling,unknown,,,,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,10.533333333333333,Player 359,15.0,559618.9,263769.8
Down and Out,Illmy0111,1.0,174635.6,510872.2,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,27.333333333333332,Player 360,2.0,166706.2,538946.3
UMP9,PettyWut,12.0,521150.5,244316.4,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,8.2,Player 361,15.0,520546.9,244015.2
S686,PettyWut,12.0,523197.9,238563.2,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,9.466666666666667,Player 362,15.0,524833.2,238301.2
Down and Out,WEWILLFIGHT,24.0,436086.6,635964.1,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,3.6333333333333333,Player 363,26.0,435493.9,635485.9
M416,YowyyCpone,2.0,378248.3,568577.5,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,19.466666666666665,Player 364,7.0,373687.0,572041.8
SCAR-L,chinenoone,1.0,376440.5,128957.5,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,10.716666666666667,Player 365,14.0,376396.9,130562.3
Bluezone,YowyyCpone,2.0,164994.2,540431.6,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,26.966666666666665,Player 367,4.0,150262.2,527447.7
Down and Out,chinenoone,1.0,166328.4,511703.3,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,27.866666666666667,Player 368,4.0,156321.4,530584.1
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmlxiifTmjHuCGJhLNLL-lhlH9TQh47o-9IZVJIlJDQJmYN2YbSU2_Bx,29.333333333333332,Player 369,4.0,173455.0,526853.1
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,24.833333333333332,Player 370,9.0,327086.9,382422.1
M16A4,VeCtOrsssss,31.0,409244.3,287166.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,3.283333333333333,Player 371,44.0,409644.9,287159.9
P1911,China_Cool,43.0,357054.9,399925.5,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,2.95,Player 372,46.0,357910.1,399028.2
AKM,Hicin,26.0,389574.6,289679.7,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,4.15,Player 373,35.0,391384.2,286871.5
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,27.466666666666665,Player 374,6.0,366513.0,325295.3
AKM,LiKuangRan,15.0,387202.0,118964.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,2.216666666666667,Player 375,40.0,386767.8,118908.0
Kar98k,Xuyuan88,1.0,367444.5,284770.0,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,26.483333333333334,Player 376,8.0,391152.2,284914.3
M416,snake2222,19.0,316247.9,398328.5,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,15.55,Player 377,20.0,318469.3,397932.3
AKM,Gilles-de-KING,9.0,361280.0,395966.5,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,3.3,Player 378,43.0,355992.9,400738.8
Down and Out,snake2222,19.0,177681.4,291548.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,11.066666666666666,Player 379,30.0,172134.8,301210.2
Down and Out,zuoqi4281,33.0,425016.1,326853.0,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,2.05,Player 380,49.0,424995.2,326771.8
Down and Out,China_Cool,43.0,357743.8,400154.3,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,2.95,Player 381,46.0,355534.6,397442.6
Punch,Eilasbander,45.0,413098.2,480923.5,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,2.45,Player 382,39.0,413202.1,480855.4
SCAR-L,jk365,12.0,350041.6,323362.8,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,24.1,Player 383,6.0,348837.6,323362.7
M416,xvwangming,26.0,410912.2,283203.7,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,10.6,Player 384,31.0,413205.6,283415.5
SCAR-L,DelevinC,3.0,380625.5,354195.4,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,15.266666666666667,Player 385,22.0,377609.1,353836.8
M416,keaibao-biubiu,14.0,567132.3,124390.3,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,12.166666666666666,Player 386,27.0,565848.3,125248.7
M416,snake2222,19.0,175221.3,298249.6,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,11.066666666666666,Player 387,30.0,172282.1,302652.2
M416,keaibao-biubiu,14.0,571363.4,123447.3,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,11.816666666666666,Player 388,27.0,570748.3,123079.3
SCAR-L,Babo-ABC,2.0,401494.4,307756.0,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,27.433333333333334,Player 389,7.0,400981.8,308460.4
S1897,zuoqi4281,33.0,422712.3,324695.5,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,2.05,Player 390,49.0,420940.4,325559.5
M416,Ursdad666,2.0,396369.4,302401.2,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,29.65,Player 391,4.0,396778.7,307651.5
AKM,VSUPciwei,1.0,396662.7,307742.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,31.066666666666666,Player 392,2.0,396531.8,304991.7
Down and Out,jk365,12.0,266173.1,394708.3,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,13.35,Player 393,24.0,260202.9,403538.8
Down and Out,Ursdad666,2.0,401101.9,308105.3,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,27.433333333333334,Player 394,7.0,402656.6,312101.4
Vector,Joker1997av,4.0,317818.6,424610.2,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,18.683333333333334,Player 395,17.0,318807.1,427323.3
Bluezone,unknown,,,,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,24.816666666666666,Player 396,9.0,327552.0,382895.5
M416,JIUXIE-NB,18.0,423640.8,712687.2,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,6.733333333333333,Player 397,49.0,0.0,0.0
M16A4,qingqingyu121,10.0,371776.6,379649.1,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,23.55,Player 398,13.0,372097.9,369849.8
M416,xvwangming,26.0,410828.8,282605.8,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,10.516666666666667,Player 399,31.0,410945.9,285591.4
UMP9,L-55555,23.0,373563.2,412768.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,2.9833333333333334,Player 400,38.0,373937.1,412840.4
Micro UZI,Zhangfenglei,23.0,372557.9,414116.8,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,4.05,Player 401,38.0,374657.4,411817.4
Down and Out,NekoVanilla886,6.0,347356.9,322544.0,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,24.133333333333333,Player 402,12.0,347304.3,324048.9
Down and Out,jijiluanfei,20.0,220812.9,394244.3,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,3.316666666666667,Player 403,42.0,218929.1,394874.3
Micro UZI,Leo-manRrui0701-,25.0,390255.6,348322.5,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,2.8,Player 404,47.0,391233.2,348213.6
S686,jijiluanfei,20.0,219291.8,394878.4,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,3.316666666666667,Player 405,42.0,219367.2,394220.5
SCAR-L,jk365,12.0,265969.4,395234.1,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,13.35,Player 406,24.0,259676.4,404611.8
M416,NekoVanilla886,6.0,346211.8,324785.1,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,24.133333333333333,Player 407,12.0,350172.6,323255.6
AKM,VSUPciwei,1.0,387145.7,313930.2,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,29.866666666666667,Player 408,3.0,388729.8,313930.0
AKM,LiKuangRan,15.0,386888.6,115383.1,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,3.65,Player 409,40.0,387569.1,116193.1
P1911,5hpptkill,43.0,354842.7,403287.4,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,1.7,Player 410,13.0,355217.3,403000.3
M16A4,VeCtOrsssss,31.0,413902.2,286196.8,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,8.716666666666667,Player 411,26.0,415103.1,285655.4
P92,CPjj,39.0,414033.0,480648.3,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,3.1166666666666667,Player 412,45.0,413960.1,480517.6
S686,DelevinC,3.0,515478.6,499725.1,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,4.816666666666666,Player 413,34.0,515358.8,498854.2
